Resolution,time,x,y
10,1370,4.234619140625,0
10,1380,4.234619140625,0
10,1390,4.234619140625,0
10,1400,4.234619140625,0
10,1410,4.234619140625,0
10,1420,4.234619140625,0
10,1430,4.234619140625,0
10,1440,4.234619140625,0
10,1450,4.234619140625,0
10,1460,4.234619140625,0
10,1470,4.234619140625,0
10,1480,4.234619140625,0
10,1490,4.234619140625,0
10,1500,4.234619140625,0
10,1510,4.234619140625,0
10,1520,4.234619140625,0
10,1530,4.234619140625,0
10,1540,4.234619140625,0
10,1550,4.234619140625,0
10,1560,4.234619140625,0
10,1570,4.234619140625,0
10,1580,4.234619140625,0
10,1590,4.234619140625,0
10,1600,4.234619140625,0
10,1610,4.234619140625,0
10,1620,4.234619140625,0
10,1630,4.234619140625,0
10,1640,4.234619140625,0
10,1650,4.234619140625,0
10,1660,4.234619140625,0
10,1670,4.234619140625,0
10,1680,4.234619140625,0
10,1690,4.234619140625,0
10,1700,4.234619140625,0
10,1710,4.234619140625,0
10,1720,4.234619140625,0
10,1730,4.234619140625,0
10,1740,4.234619140625,0
10,1750,4.234619140625,0
10,1760,4.234619140625,0
10,1770,4.234619140625,0
10,1780,4.234619140625,0
10,1790,4.234619140625,0
10,1800,4.234619140625,0
10,1810,4.234619140625,0
10,1820,4.234619140625,0
10,1830,4.234619140625,0
10,1840,4.234619140625,0
10,1850,4.234619140625,0
10,1860,4.234619140625,0
10,1870,4.234619140625,0
10,1880,4.234619140625,0
10,1890,4.234619140625,0
10,1900,4.234619140625,0
10,1910,4.234619140625,0
10,1920,4.234619140625,0
10,1930,4.234619140625,0
10,1940,4.234619140625,0
10,1950,4.234619140625,0
10,1960,4.234619140625,0
10,1970,4.234619140625,0
10,1980,4.234619140625,0
10,1990,4.234619140625,0
10,2000,4.234619140625,0
10,2010,4.234619140625,0
10,2020,4.234619140625,0
10,2030,4.234619140625,0
10,2040,4.234619140625,0
10,2050,4.234619140625,0
10,2060,4.234619140625,0
10,2070,4.234619140625,0
10,2080,4.234619140625,0
10,2090,4.234619140625,0
10,2100,4.234619140625,0
10,2110,4.234619140625,0
10,2120,4.234619140625,0
10,2130,4.234619140625,0
10,2140,4.234619140625,0
10,2150,4.234619140625,0
10,2160,4.234619140625,0
10,2170,4.234619140625,0
10,2180,4.234619140625,0
10,2190,4.234619140625,0
10,2200,4.234619140625,0
10,2210,4.234619140625,0
10,2220,4.234619140625,0
10,2230,4.234619140625,0
10,2240,4.234619140625,0
10,2250,4.234619140625,0
10,2260,4.234619140625,0
10,2270,4.234619140625,0
10,2280,4.234619140625,0
10,2290,4.234619140625,0
10,2300,4.234619140625,0
10,2310,4.234619140625,0
10,2320,4.234619140625,0
10,2330,4.234619140625,0
10,2340,4.234619140625,0
10,2350,4.234619140625,0
10,2360,4.234619140625,0
10,2370,4.234619140625,0
10,2380,4.234619140625,0
10,2390,4.234619140625,0
10,2400,4.234619140625,0
10,2410,4.234619140625,0
10,2420,4.234619140625,0
10,2430,4.234619140625,0
10,2440,4.234619140625,0
10,2450,4.54833984375,0
10,2460,4.862060546875,0
10,2470,5.17578125,0
10,2480,5.17578125,0
10,2490,5.17578125,0
10,2500,5.17578125,0
10,2510,5.17578125,0
10,2520,5.17578125,0
10,2530,5.17578125,0
10,2540,5.17578125,0
10,2550,5.17578125,0
10,2560,5.17578125,0
10,2570,5.17578125,0
10,2580,5.17578125,0
10,2590,5.17578125,0
10,2600,5.17578125,0
10,2610,5.17578125,0
10,2620,5.17578125,0
10,2630,5.17578125,0
10,2640,5.17578125,0
10,2650,5.17578125,0
10,2660,5.17578125,0
10,2670,5.17578125,0
10,2680,5.17578125,0
10,2690,5.17578125,0
10,2700,5.17578125,0
10,2710,5.17578125,0
10,2720,5.17578125,0
10,2730,5.17578125,0
10,2740,5.17578125,0
10,2750,5.17578125,0
10,2760,5.17578125,0
10,2770,5.17578125,0
10,2780,5.17578125,0
10,2790,5.17578125,0
10,2800,5.17578125,0
10,2810,5.17578125,0
10,2820,5.17578125,0
10,2830,5.17578125,0
10,2840,5.17578125,0
10,2850,5.17578125,0
10,2860,5.17578125,0
10,2870,5.17578125,0
10,2880,5.17578125,0
10,2890,5.17578125,0
10,2900,5.17578125,0
10,2910,5.17578125,0
10,2920,5.17578125,0
10,2930,5.17578125,0
10,2940,5.17578125,0
10,2950,5.17578125,0
10,2960,5.17578125,0
10,2970,5.17578125,0
10,2980,5.17578125,0
10,2990,5.17578125,0
10,3000,5.17578125,5.17578125
10,3010,5.17578125,6.4306640625
10,3020,5.17578125,7.999267578125
10,3030,5.17578125,8.31298828125
10,3040,5.17578125,8.626708984375
10,3050,5.17578125,8.626708984375
10,3060,5.17578125,8.626708984375
10,3070,5.17578125,8.626708984375
10,3080,5.17578125,8.626708984375
10,3090,5.17578125,8.626708984375
10,3100,5.17578125,8.626708984375
10,3110,5.17578125,8.626708984375
10,3120,5.17578125,8.626708984375
10,3130,5.17578125,4.54833984375
10,3140,5.17578125,4.54833984375
10,3150,5.17578125,4.54833984375
10,3160,5.17578125,4.54833984375
10,3170,5.17578125,4.54833984375
10,3180,5.17578125,4.54833984375
10,3190,5.17578125,4.54833984375
10,3200,5.17578125,4.54833984375
10,3210,5.17578125,4.54833984375
10,3220,5.17578125,4.54833984375
10,3230,5.17578125,4.54833984375
10,3240,5.17578125,4.54833984375
10,3250,5.17578125,4.54833984375
10,3260,5.17578125,4.54833984375
10,3270,5.17578125,4.54833984375
10,3280,5.17578125,4.54833984375
10,3290,5.17578125,4.54833984375
10,3300,5.17578125,4.54833984375
10,3310,5.17578125,4.54833984375
10,3320,5.17578125,4.54833984375
10,3330,5.17578125,4.54833984375
10,3340,5.17578125,4.54833984375
10,3350,5.17578125,4.54833984375
10,3360,5.17578125,4.54833984375
10,3370,5.17578125,4.54833984375
10,3380,5.17578125,4.54833984375
10,3390,5.17578125,4.54833984375
10,3400,5.17578125,4.54833984375
10,3410,5.17578125,4.54833984375
10,3420,5.17578125,4.54833984375
10,3430,5.17578125,4.54833984375
10,3440,5.17578125,4.54833984375
10,3450,5.17578125,4.54833984375
10,3460,5.17578125,4.54833984375
10,3470,5.17578125,4.54833984375
10,3480,5.17578125,4.54833984375
10,3490,5.17578125,4.54833984375
10,3500,5.17578125,4.54833984375
10,3510,5.17578125,4.54833984375
10,3520,5.17578125,4.54833984375
10,3530,5.17578125,4.54833984375
10,3540,5.17578125,4.54833984375
10,3550,5.17578125,4.54833984375
10,3560,5.17578125,4.54833984375
10,3570,5.17578125,4.54833984375
10,3580,5.17578125,4.54833984375
10,3590,5.17578125,4.54833984375
10,3600,5.17578125,4.54833984375
10,3610,5.17578125,4.54833984375
10,3620,5.17578125,4.54833984375
10,3630,5.17578125,4.54833984375
10,3640,5.17578125,4.54833984375
10,3650,5.17578125,4.54833984375
10,3660,5.17578125,4.54833984375
10,3670,5.17578125,4.54833984375
10,3680,5.17578125,4.54833984375
10,3690,5.17578125,4.54833984375
10,3700,5.17578125,4.54833984375
10,3710,5.17578125,4.54833984375
10,3720,5.17578125,4.54833984375
10,3730,5.17578125,4.54833984375
10,3740,5.17578125,4.54833984375
10,3750,5.17578125,4.54833984375
10,3760,5.17578125,4.54833984375
10,3770,5.17578125,4.54833984375
10,3780,5.17578125,4.54833984375
10,3790,5.17578125,4.54833984375
10,3800,5.17578125,4.54833984375
10,3810,5.17578125,4.54833984375
10,3820,5.17578125,4.54833984375
10,3830,5.17578125,4.54833984375
10,3840,5.17578125,4.54833984375
10,3850,5.17578125,4.54833984375
10,3860,5.17578125,4.54833984375
10,3870,5.17578125,4.54833984375
10,3880,5.17578125,4.54833984375
10,3890,5.17578125,4.54833984375
10,3900,5.17578125,4.54833984375
10,3910,5.17578125,4.54833984375
10,3920,5.17578125,4.54833984375
10,3930,5.17578125,4.54833984375
10,3940,5.17578125,4.54833984375
10,3950,5.17578125,4.54833984375
10,3960,5.17578125,4.54833984375
10,3970,5.17578125,4.54833984375
10,3980,5.17578125,4.54833984375
10,3990,5.17578125,4.54833984375
10,4000,5.17578125,4.54833984375
10,4010,5.17578125,4.54833984375
10,4020,5.17578125,4.54833984375
10,4030,5.17578125,4.54833984375
10,4040,5.17578125,4.54833984375
10,4050,5.17578125,4.54833984375
10,4060,5.17578125,4.54833984375
10,4070,5.17578125,4.54833984375
10,4080,5.17578125,4.54833984375
10,4090,5.17578125,4.54833984375
10,4100,5.17578125,4.54833984375
10,4110,5.17578125,4.54833984375
10,4120,5.17578125,4.54833984375
10,4130,5.17578125,4.54833984375
10,4140,5.17578125,4.54833984375
10,4150,5.17578125,4.54833984375
10,4160,5.17578125,4.54833984375
10,4170,5.17578125,4.54833984375
10,4180,5.17578125,4.54833984375
10,4190,5.17578125,4.54833984375
10,4200,5.17578125,4.54833984375
10,4210,5.17578125,4.54833984375
10,4220,5.17578125,4.54833984375
10,4230,5.17578125,4.54833984375
10,4240,5.17578125,4.54833984375
10,4250,5.17578125,4.54833984375
10,4260,5.17578125,4.54833984375
10,4270,5.17578125,4.54833984375
10,4280,5.17578125,4.54833984375
10,4290,5.17578125,4.54833984375
10,4300,5.17578125,4.54833984375
10,4310,5.17578125,4.54833984375
10,4320,5.17578125,4.54833984375
10,4330,5.17578125,4.54833984375
10,4340,5.17578125,4.54833984375
10,4350,5.17578125,4.54833984375
10,4360,5.17578125,4.54833984375
10,4370,5.17578125,4.54833984375
10,4380,5.17578125,4.54833984375
10,4390,5.17578125,4.54833984375
10,4400,5.17578125,4.54833984375
10,4410,5.17578125,4.54833984375
10,4420,5.17578125,4.54833984375
10,4430,5.17578125,4.54833984375
10,4440,5.17578125,4.54833984375
10,4450,5.17578125,4.54833984375
10,4460,5.17578125,4.54833984375
10,4470,5.17578125,4.54833984375
10,4480,5.17578125,4.54833984375
10,4490,5.17578125,4.54833984375
10,4500,5.17578125,4.54833984375
10,4510,5.17578125,4.54833984375
10,4520,5.17578125,4.54833984375
10,4530,5.17578125,4.54833984375
10,4540,5.17578125,4.54833984375
10,4550,5.17578125,4.54833984375
10,4560,5.17578125,4.54833984375
10,4570,5.17578125,4.54833984375
10,4580,5.17578125,4.54833984375
10,4590,5.17578125,4.54833984375
10,4600,5.17578125,4.54833984375
10,4610,5.17578125,4.54833984375
10,4620,5.17578125,4.54833984375
10,4630,5.17578125,4.54833984375
10,4640,5.17578125,4.54833984375
10,4650,5.17578125,4.54833984375
10,4660,5.17578125,4.54833984375
10,4670,5.17578125,4.54833984375
10,4680,5.17578125,4.54833984375
10,4690,5.17578125,4.54833984375
10,4700,5.17578125,4.54833984375
10,4710,5.17578125,4.54833984375
10,4720,5.17578125,4.54833984375
10,4730,5.17578125,4.54833984375
10,4740,5.17578125,4.54833984375
10,4750,5.17578125,4.54833984375
10,4760,5.17578125,4.54833984375
10,4770,5.17578125,4.54833984375
10,4780,5.17578125,4.54833984375
10,4790,5.17578125,4.54833984375
10,4800,5.17578125,4.54833984375
10,4810,5.17578125,4.54833984375
10,4820,5.17578125,4.54833984375
10,4830,5.17578125,4.54833984375
10,4840,5.17578125,4.54833984375
10,4850,5.17578125,4.54833984375
10,4860,5.17578125,4.54833984375
10,4870,5.17578125,4.54833984375
10,4880,5.17578125,4.54833984375
10,4890,5.17578125,4.54833984375
10,4900,5.17578125,4.54833984375
10,4910,5.17578125,4.54833984375
10,4920,5.17578125,4.54833984375
10,4930,5.17578125,4.54833984375
10,4940,5.17578125,4.54833984375
10,4950,5.17578125,4.54833984375
10,4960,5.17578125,4.54833984375
10,4970,5.17578125,4.54833984375
10,4980,5.17578125,4.54833984375
10,4990,5.17578125,4.54833984375
10,5000,5.17578125,4.54833984375
10,5010,5.17578125,4.54833984375
10,5020,5.17578125,4.54833984375
10,5030,5.17578125,4.54833984375
10,5040,5.17578125,4.54833984375
10,5050,5.17578125,4.54833984375
10,5060,5.17578125,4.54833984375
10,5070,5.17578125,4.54833984375
10,5080,5.17578125,4.54833984375
10,5090,5.17578125,4.54833984375
10,5100,5.17578125,4.54833984375
10,5110,5.17578125,4.54833984375
10,5120,5.17578125,4.54833984375
10,5130,5.17578125,4.54833984375
10,5140,5.17578125,4.54833984375
10,5150,5.17578125,4.54833984375
10,5160,5.17578125,4.54833984375
10,5170,5.17578125,4.54833984375
10,5180,5.17578125,4.54833984375
10,5190,5.17578125,4.54833984375
10,5200,5.17578125,4.54833984375
10,5210,5.17578125,4.54833984375
10,5220,5.17578125,4.54833984375
10,5230,5.17578125,4.54833984375
10,5240,5.17578125,4.54833984375
10,5250,5.17578125,4.54833984375
10,5260,5.17578125,4.54833984375
10,5270,5.17578125,4.54833984375
10,5280,5.17578125,4.54833984375
10,5290,5.17578125,4.54833984375
10,5300,5.17578125,4.54833984375
10,5310,5.17578125,4.54833984375
10,5320,5.17578125,4.54833984375
10,5330,5.17578125,4.54833984375
10,5340,5.17578125,4.54833984375
10,5350,5.17578125,4.54833984375
10,5360,5.17578125,4.54833984375
10,5370,5.17578125,4.54833984375
10,5380,5.17578125,4.54833984375
10,5390,5.17578125,4.54833984375
10,5400,5.17578125,4.54833984375
10,5410,5.17578125,4.54833984375
10,5420,5.17578125,4.54833984375
10,5430,5.17578125,4.54833984375
10,5440,5.17578125,4.54833984375
10,5450,5.17578125,4.54833984375
10,5460,5.17578125,4.54833984375
10,5470,5.17578125,4.54833984375
10,5480,5.17578125,4.54833984375
10,5490,5.17578125,4.54833984375
10,5500,5.17578125,4.54833984375
10,5510,5.17578125,4.54833984375
10,5520,5.17578125,4.54833984375
10,5530,5.17578125,4.54833984375
10,5540,5.17578125,4.54833984375
10,5550,5.17578125,4.234619140625
10,5560,5.17578125,4.862060546875
10,5570,5.17578125,4.862060546875
10,5580,5.17578125,5.80322265625
10,5590,5.17578125,6.4306640625
10,5600,5.17578125,6.4306640625
10,5610,5.17578125,6.4306640625
10,5620,5.17578125,6.4306640625
10,5630,5.17578125,6.4306640625
10,5640,5.17578125,6.4306640625
10,5650,5.17578125,6.4306640625
10,5660,5.17578125,6.4306640625
10,5670,5.17578125,6.4306640625
10,5680,5.17578125,6.4306640625
10,5690,5.17578125,6.4306640625
10,5700,5.17578125,6.4306640625
10,5710,5.17578125,6.4306640625
10,5720,5.17578125,6.4306640625
10,5730,5.17578125,6.4306640625
10,5740,5.17578125,6.4306640625
10,5750,5.17578125,6.4306640625
10,5760,5.17578125,6.4306640625
10,5770,5.17578125,6.4306640625
10,5780,5.17578125,6.4306640625
10,5790,5.17578125,6.4306640625
10,5800,5.17578125,6.4306640625
10,5810,5.17578125,6.4306640625
10,5820,5.17578125,6.4306640625
10,5830,5.17578125,6.4306640625
10,5840,5.17578125,6.4306640625
10,5850,5.17578125,6.4306640625
10,5860,5.17578125,6.4306640625
10,5870,5.17578125,6.4306640625
10,5880,5.17578125,6.4306640625
10,5890,5.17578125,6.4306640625
10,5900,5.17578125,6.4306640625
10,5910,5.17578125,6.4306640625
10,5920,5.17578125,6.4306640625
10,5930,5.17578125,6.4306640625
10,5940,5.17578125,6.4306640625
10,5950,5.17578125,6.4306640625
10,5960,5.17578125,6.4306640625
10,5970,5.17578125,6.4306640625
10,5980,5.17578125,6.4306640625
10,5990,5.17578125,6.4306640625
10,6000,5.17578125,6.4306640625
10,6010,5.17578125,6.4306640625
10,6020,5.17578125,6.4306640625
10,6030,5.17578125,6.4306640625
10,6040,5.17578125,6.4306640625
10,6050,5.17578125,6.4306640625
10,6060,5.17578125,6.4306640625
10,6070,5.17578125,6.4306640625
10,6080,4.234619140625,6.4306640625
10,6090,4.234619140625,6.4306640625
10,6100,4.234619140625,6.4306640625
10,6110,4.54833984375,6.4306640625
10,6120,5.17578125,6.4306640625
10,6130,6.116943359375,6.4306640625
10,6140,6.4306640625,6.4306640625
10,6150,6.744384765625,6.4306640625
10,6160,6.744384765625,6.4306640625
10,6170,6.744384765625,6.4306640625
10,6180,6.744384765625,6.4306640625
10,6190,6.744384765625,6.4306640625
10,6200,6.744384765625,6.4306640625
10,6210,6.744384765625,6.4306640625
10,6220,6.744384765625,6.4306640625
10,6230,6.744384765625,6.4306640625
10,6240,6.744384765625,6.4306640625
10,6250,6.744384765625,6.4306640625
10,6260,6.744384765625,6.4306640625
10,6270,4.234619140625,6.4306640625
10,6280,4.234619140625,6.4306640625
10,6290,4.234619140625,6.4306640625
10,6300,4.234619140625,6.4306640625
10,6310,4.234619140625,6.4306640625
10,6320,4.234619140625,6.4306640625
10,6330,4.234619140625,6.4306640625
10,6340,4.234619140625,6.4306640625
10,6350,4.234619140625,6.4306640625
10,6360,4.234619140625,6.4306640625
10,6370,4.234619140625,6.4306640625
10,6380,4.234619140625,6.4306640625
10,6390,4.234619140625,6.4306640625
10,6400,4.234619140625,6.4306640625
10,6410,4.234619140625,6.4306640625
10,6420,4.234619140625,6.4306640625
10,6430,4.862060546875,6.4306640625
10,6440,5.17578125,6.4306640625
10,6450,5.17578125,6.4306640625
10,6460,5.17578125,6.4306640625
10,6470,5.489501953125,6.4306640625
10,6480,5.80322265625,6.4306640625
10,6490,6.4306640625,6.4306640625
10,6500,6.4306640625,6.4306640625
10,6510,6.4306640625,6.4306640625
10,6520,6.4306640625,6.4306640625
10,6530,6.4306640625,6.4306640625
10,6540,6.4306640625,6.4306640625
10,6550,6.4306640625,6.4306640625
10,6560,6.744384765625,6.4306640625
10,6570,6.744384765625,6.4306640625
10,6580,7.05810546875,6.4306640625
10,6590,7.05810546875,6.4306640625
10,6600,7.05810546875,6.4306640625
10,6610,7.371826171875,6.4306640625
10,6620,7.371826171875,6.4306640625
10,6630,7.371826171875,6.4306640625
10,6640,7.685546875,6.4306640625
10,6650,7.685546875,6.4306640625
10,6660,7.999267578125,6.4306640625
10,6670,7.999267578125,6.4306640625
10,6680,7.999267578125,6.4306640625
10,6690,7.999267578125,6.4306640625
10,6700,8.31298828125,6.4306640625
10,6710,8.626708984375,6.4306640625
10,6720,8.626708984375,6.4306640625
10,6730,8.626708984375,6.4306640625
10,6740,8.626708984375,6.4306640625
10,6750,8.626708984375,6.4306640625
10,6760,8.626708984375,6.4306640625
10,6770,8.626708984375,6.4306640625
10,6780,8.626708984375,6.4306640625
10,6790,8.9404296875,6.4306640625
10,6800,9.254150390625,6.4306640625
10,6810,9.254150390625,6.4306640625
10,6820,9.56787109375,6.4306640625
10,6830,9.56787109375,6.4306640625
10,6840,9.56787109375,6.4306640625
10,6850,9.56787109375,6.4306640625
10,6860,9.56787109375,6.4306640625
10,6870,9.56787109375,6.4306640625
10,6880,9.56787109375,6.4306640625
10,6890,9.56787109375,6.4306640625
10,6900,9.56787109375,6.4306640625
10,6910,9.881591796875,6.4306640625
10,6920,9.881591796875,6.4306640625
10,6930,9.881591796875,6.4306640625
10,6940,9.881591796875,6.4306640625
10,6950,10.1953125,6.4306640625
10,6960,10.509033203125,6.4306640625
10,6970,10.82275390625,6.4306640625
10,6980,10.82275390625,6.4306640625
10,6990,10.82275390625,6.4306640625
10,7000,10.82275390625,6.4306640625
10,7010,10.82275390625,6.4306640625
10,7020,10.82275390625,6.4306640625
10,7030,10.82275390625,6.4306640625
10,7040,10.82275390625,6.4306640625
10,7050,10.82275390625,6.4306640625
10,7060,10.82275390625,6.4306640625
10,7070,10.82275390625,6.4306640625
10,7080,10.82275390625,6.4306640625
10,7090,10.82275390625,6.4306640625
10,7100,10.82275390625,6.4306640625
10,7110,11.136474609375,6.4306640625
10,7120,11.136474609375,6.4306640625
10,7130,11.136474609375,6.4306640625
10,7140,11.4501953125,6.4306640625
10,7150,11.763916015625,6.4306640625
10,7160,11.763916015625,6.4306640625
10,7170,11.763916015625,6.4306640625
10,7180,11.763916015625,6.4306640625
10,7190,11.763916015625,6.4306640625
10,7200,11.763916015625,6.4306640625
10,7210,12.07763671875,6.4306640625
10,7220,12.07763671875,6.4306640625
10,7230,12.07763671875,6.4306640625
10,7240,12.07763671875,6.4306640625
10,7250,12.07763671875,6.4306640625
10,7260,12.07763671875,6.4306640625
10,7270,12.07763671875,6.4306640625
10,7280,12.07763671875,6.4306640625
10,7290,12.07763671875,6.4306640625
10,7300,12.07763671875,6.4306640625
10,7310,12.07763671875,6.4306640625
10,7320,12.07763671875,6.4306640625
10,7330,12.07763671875,6.4306640625
10,7340,12.07763671875,6.4306640625
10,7350,12.07763671875,6.4306640625
10,7360,12.07763671875,6.4306640625
10,7370,12.07763671875,6.4306640625
10,7380,12.07763671875,6.4306640625
10,7390,12.07763671875,6.4306640625
10,7400,12.07763671875,6.4306640625
10,7410,12.07763671875,6.4306640625
10,7420,12.07763671875,6.4306640625
10,7430,12.07763671875,6.4306640625
10,7440,12.07763671875,6.4306640625
10,7450,12.07763671875,6.4306640625
10,7460,12.07763671875,6.4306640625
10,7470,12.07763671875,6.4306640625
10,7480,12.07763671875,6.4306640625
10,7490,12.07763671875,6.4306640625
10,7500,12.07763671875,6.4306640625
10,7510,12.391357421875,6.4306640625
10,7520,12.705078125,6.4306640625
10,7530,12.705078125,6.4306640625
10,7540,12.705078125,6.4306640625
10,7550,12.705078125,6.4306640625
10,7560,12.705078125,6.4306640625
10,7570,12.705078125,6.4306640625
10,7580,12.705078125,6.4306640625
10,7590,12.705078125,6.4306640625
10,7600,10.1953125,6.4306640625
10,7610,9.881591796875,6.4306640625
10,7620,9.881591796875,6.4306640625
10,7630,9.881591796875,6.4306640625
10,7640,9.881591796875,6.4306640625
10,7650,9.881591796875,6.4306640625
10,7660,9.881591796875,6.4306640625
10,7670,9.881591796875,6.4306640625
10,7680,9.881591796875,6.4306640625
10,7690,9.881591796875,6.4306640625
10,7700,9.881591796875,6.4306640625
10,7710,9.881591796875,6.4306640625
10,7720,9.881591796875,6.4306640625
10,7730,9.881591796875,6.4306640625
10,7740,9.881591796875,6.4306640625
10,7750,9.881591796875,6.4306640625
10,7760,9.881591796875,6.4306640625
10,7770,9.881591796875,6.4306640625
10,7780,9.881591796875,6.4306640625
10,7790,9.881591796875,6.4306640625
10,7800,9.881591796875,6.4306640625
10,7810,9.881591796875,6.4306640625
10,7820,9.56787109375,6.4306640625
10,7830,9.56787109375,6.4306640625
10,7840,8.9404296875,6.4306640625
10,7850,8.31298828125,6.4306640625
10,7860,8.31298828125,6.4306640625
10,7870,8.31298828125,6.4306640625
10,7880,7.999267578125,6.4306640625
10,7890,7.999267578125,6.4306640625
10,7900,7.999267578125,6.4306640625
10,7910,7.999267578125,6.4306640625
10,7920,7.685546875,6.4306640625
10,7930,7.05810546875,6.4306640625
10,7940,6.744384765625,6.4306640625
10,7950,6.4306640625,6.4306640625
10,7960,6.116943359375,6.4306640625
10,7970,6.116943359375,6.4306640625
10,7980,6.116943359375,6.4306640625
10,7990,6.116943359375,6.4306640625
10,8000,6.116943359375,6.4306640625
10,8010,5.489501953125,6.4306640625
10,8020,5.489501953125,6.4306640625
10,8030,5.17578125,6.4306640625
10,8040,5.17578125,6.4306640625
10,8050,4.862060546875,6.4306640625
10,8060,4.54833984375,6.4306640625
10,8070,4.54833984375,6.4306640625
10,8080,4.54833984375,6.4306640625
10,8090,4.54833984375,6.4306640625
10,8100,4.54833984375,6.4306640625
10,8110,4.54833984375,6.4306640625
10,8120,4.54833984375,6.4306640625
10,8130,4.54833984375,6.4306640625
10,8140,4.54833984375,6.4306640625
10,8150,4.54833984375,6.4306640625
10,8160,4.54833984375,6.4306640625
10,8170,4.54833984375,6.4306640625
10,8180,4.54833984375,6.4306640625
10,8190,4.54833984375,6.4306640625
10,8200,4.54833984375,4.234619140625
10,8210,4.54833984375,7.371826171875
10,8220,4.54833984375,8.31298828125
10,8230,4.54833984375,9.56787109375
10,8240,4.54833984375,10.509033203125
10,8250,4.54833984375,11.136474609375
10,8260,4.54833984375,12.07763671875
10,8270,4.54833984375,13.018798828125
10,8280,4.54833984375,13.33251953125
10,8290,4.54833984375,13.9599609375
10,8300,4.54833984375,14.901123046875
10,8310,4.54833984375,15.528564453125
10,8320,4.54833984375,16.783447265625
10,8330,4.54833984375,17.724609375
10,8340,4.54833984375,18.665771484375
10,8350,4.54833984375,19.60693359375
10,8360,4.54833984375,19.920654296875
10,8370,4.54833984375,20.234375
10,8380,4.54833984375,20.548095703125
10,8390,4.54833984375,20.86181640625
10,8400,4.54833984375,21.4892578125
10,8410,4.54833984375,22.11669921875
10,8420,4.54833984375,22.744140625
10,8430,4.54833984375,23.057861328125
10,8440,4.54833984375,23.37158203125
10,8450,4.54833984375,23.685302734375
10,8460,4.54833984375,23.9990234375
10,8470,4.54833984375,24.62646484375
10,8480,4.54833984375,25.25390625
10,8490,4.54833984375,25.25390625
10,8500,4.54833984375,25.25390625
10,8510,4.54833984375,25.88134765625
10,8520,4.54833984375,26.195068359375
10,8530,4.54833984375,26.195068359375
10,8540,4.54833984375,26.195068359375
10,8550,4.54833984375,26.822509765625
10,8560,4.54833984375,27.13623046875
10,8570,4.54833984375,27.763671875
10,8580,4.54833984375,28.077392578125
10,8590,4.54833984375,28.39111328125
10,8600,4.54833984375,28.704833984375
10,8610,4.54833984375,29.0185546875
10,8620,4.54833984375,29.0185546875
10,8630,4.54833984375,29.332275390625
10,8640,4.54833984375,29.64599609375
10,8650,4.54833984375,29.64599609375
10,8660,4.54833984375,29.64599609375
